objID,plate,mjd,fiberID,class,subClass,redshift,redshiftError,velocityDispersion,velocityDispersionError,spectrum_fits_url
6.46419E+17,574,52355,554,GALAXY,STARBURST,0.05717906,8.71E-06,140.7139,10.50723,
6.46419E+17,574,52355,555,GALAXY,STARBURST,0.1120837,5.96E-06,50.54002,19.46161,
1.24345E+19,11044,58508,253,GALAXY,STARBURST,0.1276991,9.03E-06,446.6459,87.97718,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/11044/spec-11044-58508-0253.fits
1.24345E+19,11044,58508,276,GALAXY,STARBURST,0.01673812,1.00E-05,783.8687,239.1792,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/11044/spec-11044-58508-0276.fits
2.03242E+18,1805,53875,627,GALAXY,STARBURST,0.1744695,8.31E-06,91.84001,15.99081,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1805/spec-1805-53875-0627.fits
2.03338E+18,1806,53559,8,GALAXY,STARBURST,0.02261356,7.29E-06,15.23872,17.90786,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1806/spec-1806-53559-0008.fits
2.03338E+18,1806,53559,18,GALAXY,STARBURST,0.1069833,5.46E-06,117.9175,17.8891,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1806/spec-1806-53559-0018.fits
2.03338E+18,1806,53559,28,GALAXY,STARBURST,0.06483375,8.54E-06,56.10897,12.52909,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1806/spec-1806-53559-0028.fits
2.03338E+18,1806,53559,35,GALAXY,STARBURST,0.04705876,6.75E-06,68.90732,22.34977,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1806/spec-1806-53559-0035.fits
1.03257E+19,9171,58068,414,GALAXY,STARBURST,0.1439071,1.92E-05,0,138.4775,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/9171/spec-9171-58068-0414.fits
1.03257E+19,9171,58068,434,GALAXY,STARBURST,0.04946833,8.79E-06,0,39.07673,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/9171/spec-9171-58068-0434.fits
1.03257E+19,9171,58068,440,GALAXY,STARBURST,0.03946294,9.41E-06,850,-3,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/9171/spec-9171-58068-0440.fits
9.06924E+18,8055,57187,434,GALAXY,STARBURST,0.2858274,1.54E-05,476.5797,167.7256,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/8055/spec-8055-57187-0434.fits
9.06925E+18,8055,57187,458,GALAXY,STARBURST,0.19138,1.40E-05,850,-3,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/8055/spec-8055-57187-0458.fits
9.06925E+18,8055,57187,475,GALAXY,STARBURST,0.3546,1.31E-05,0,69.6971,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/8055/spec-8055-57187-0475.fits
7.91287E+18,7028,56449,176,GALAXY,STARBURST,0.2838835,1.40E-05,0,96.04803,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/7028/spec-7028-56449-0176.fits
7.91287E+18,7028,56449,181,GALAXY,STARBURST,0.2078011,1.90E-05,850,-3,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/7028/spec-7028-56449-0181.fits
7.91288E+18,7028,56449,187,GALAXY,STARBURST,0.463071,2.14E-05,107.1487,45.60274,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/7028/spec-7028-56449-0187.fits
2.02889E+18,1802,53885,70,GALAXY,STARBURST,0.068665,6.90E-06,76.95361,16.55699,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1802/spec-1802-53885-0070.fits
2.02889E+18,1802,53885,77,GALAXY,STARBURST,0.07163194,5.61E-06,115.4347,32.67348,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1802/spec-1802-53885-0077.fits
2.0289E+18,1802,53885,87,GALAXY,STARBURST,0.003451724,8.07E-06,40.88766,14.64121,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1802/spec-1802-53885-0087.fits
2.0289E+18,1802,53885,90,GALAXY,STARBURST,0.004167508,7.80E-06,65.77395,28.37977,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1802/spec-1802-53885-0090.fits
2.0289E+18,1802,53885,92,GALAXY,STARBURST,0.004177016,7.22E-06,0,24.30387,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1802/spec-1802-53885-0092.fits
2.0289E+18,1802,53885,93,GALAXY,STARBURST,0.003733956,7.38E-06,64.36577,13.40168,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1802/spec-1802-53885-0093.fits
2.0289E+18,1802,53885,96,GALAXY,STARBURST,0.1948286,1.29E-05,123.169,20.5065,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1802/spec-1802-53885-0096.fits
2.02891E+18,1802,53885,128,GALAXY,STARBURST,0.05471857,5.39E-06,0,22.92273,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1802/spec-1802-53885-0128.fits
9.31798E+18,8276,57067,100,GALAXY,STARBURST,0.3658637,1.48E-05,97.27031,58.38483,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/8276/spec-8276-57067-0100.fits
